R1, JD1, {"overall\_match\_percentage": "56%", "score\_breakdown": {"role\_alignment": {"score": "70%"}, "skills\_match": {"score": "40%"}, "experience\_match": {"score": "90%"}, "project\_relevance": {"score": "30%"}, "education\_match": {"score": "0%"}}}
R7, JD15, {"overall\_match\_percentage":"91%","score\_breakdown":{"role\_alignment":{"score":"100%"},"skills\_match":{"score":"90%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"90%"},"education\_match":{"score":"0%"}}}
R7, JD16, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD17, {"overall\_match\_percentage":"5%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD18, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD19, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD20, {"overall\_match\_percentage":"36%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"30%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD21, {"overall\_match\_percentage":"16%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"30%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD22, {"overall\_match\_percentage":"16%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"30%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD23, {"overall\_match\_percentage":"16%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"30%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD24, {"overall\_match\_percentage":"16%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"30%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD25, {"overall\_match\_percentage":"16%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"30%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD26, {"overall\_match\_percentage":"27%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"20%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD27, {"overall\_match\_percentage":"55%","score\_breakdown":{"role\_alignment":{"score":"50%"},"skills\_match":{"score":"50%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"20%"},"education\_match":{"score":"0%"}}}
R7, JD28, {"overall\_match\_percentage":"70%","score\_breakdown":{"role\_alignment":{"score":"50%"},"skills\_match":{"score":"80%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"20%"},"education\_match":{"score":"100%"}}}
R7, JD29, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD30, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD31, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD32, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD33, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD34, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD35, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD36, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD37, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD38, {"overall\_match\_percentage":"36%","score\_breakdown":{"role\_alignment":{"score":"50%"},"skills\_match":{"score":"40%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"20%"},"education\_match":{"score":"100%"}}}
R7, JD39, {"overall\_match\_percentage":"5%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD40, {"overall\_match\_percentage":"5%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"0%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD41, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD42, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD43, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD44, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD45, {"overall\_match\_percentage":"20%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"0%"}}}
R7, JD46, {"overall\_match\_percentage":"61%","score\_breakdown":{"role\_alignment":{"score":"50%"},"skills\_match":{"score":"50%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"30%"},"education\_match":{"score":"100%"}}}
R7, JD47, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R7, JD48, {"overall\_match\_percentage":"61%","score\_breakdown":{"role\_alignment":{"score":"50%"},"skills\_match":{"score":"50%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"30%"},"education\_match":{"score":"100%"}}}
R7, JD49, {"overall\_match\_percentage":"61%","score\_breakdown":{"role\_alignment":{"score":"50%"},"skills\_match":{"score":"50%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"30%"},"education\_match":{"score":"100%"}}}
R7, JD50, {"overall\_match\_percentage":"25%","score\_breakdown":{"role\_alignment":{"score":"0%"},"skills\_match":{"score":"0%"},"experience\_match":{"score":"100%"},"project\_relevance":{"score":"0%"},"education\_match":{"score":"100%"}}}
R8, JD1, {"overall_match_percentage":"20%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD2, {"overall_match_percentage":"20%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD3, {"overall_match_percentage":"20%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD4, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD5, {"overall_match_percentage":"20%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD6, {"overall_match_percentage":"95%","score_breakdown":{"role_alignment":{"score":"100%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"80%"},"education_match":{"score":"100%"}}}
R8, JD7, {"overall_match_percentage":"61%","score_breakdown":{"role_alignment":{"score":"50%"},"skills_match":{"score":"50%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"30%"},"education_match":{"score":"100%"}}}
R8, JD8, {"overall_match_percentage":"85%","score_breakdown":{"role_alignment":{"score":"80%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"40%"},"education_match":{"score":"100%"}}}
R8, JD9, {"overall_match_percentage":"53%","score_breakdown":{"role_alignment":{"score":"30%"},"skills_match":{"score":"40%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"50%"},"education_match":{"score":"100%"}}}
R8, JD10,{"overall_match_percentage":"70%","score_breakdown":{"role_alignment":{"score":"50%"},"skills_match":{"score":"80%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"20%"},"education_match":{"score":"100%"}}}
R8, JD11, {"overall_match_percentage":"85%","score_breakdown":{"role_alignment":{"score":"70%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"80%"},"education_match":{"score":"100%"}}}
R8, JD12, {"overall_match_percentage":"80%","score_breakdown":{"role_alignment":{"score":"60%"},"skills_match":{"score":"80%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"70%"},"education_match":{"score":"100%"}}}
R8, JD13, {"overall_match_percentage":"70%","score_breakdown":{"role_alignment":{"score":"50%"},"skills_match":{"score":"80%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"60%"},"education_match":{"score":"100%"}}}
R8, JD14, {"overall_match_percentage":"85%","score_breakdown":{"role_alignment":{"score":"70%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"80%"},"education_match":{"score":"100%"}}}
R8, JD15, {"overall_match_percentage":"85%","score_breakdown":{"role_alignment":{"score":"70%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"80%"},"education_match":{"score":"0%"}}}
R8, JD16, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD17, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD18, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD19, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD20, {"overall_match_percentage":"70%","score_breakdown":{"role_alignment":{"score":"50%"},"skills_match":{"score":"80%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"60%"},"education_match":{"score":"100%"}}}
R8, JD21, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD22, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD23, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD24, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD25, {"overall_match_percentage":"90%","score_breakdown":{"role_alignment":{"score":"80%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"80%"},"education_match":{"score":"100%"}}}
R8, JD26, {"overall_match_percentage":"90%","score_breakdown":{"role_alignment":{"score":"80%"},"skills_match":{"score":"90%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"80%"},"education_match":{"score":"0%"}}}
R8, JD27, {"overall_match_percentage":"60%","score_breakdown":{"role_alignment":{"score":"50%"},"skills_match":{"score":"60%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"40%"},"education_match":{"score":"100%"}}}
R8, JD28, {"overall_match_percentage":"60%","score_breakdown":{"role_alignment":{"score":"50%"},"skills_match":{"score":"60%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"40%"},"education_match":{"score":"100%"}}}
R8, JD29, {"overall_match_percentage":"30%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"30%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"10%"},"education_match":{"score":"100%"}}}
R8, JD30, {"overall_match_percentage":"30%","score_breakdown":{"role_alignment":{"score":"20%"},"skills_match":{"score":"30%"},"experience_match":{"score":"100%"},"project_relevance":{"score":"10%"},"education_match":{"score":"100%"}}}
R8, JD31, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD32, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD33, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD34, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD35, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
R8, JD36, {"overall_match_percentage":"0%","score_breakdown":{"role_alignment":{"score":"0%"},"skills_match":{"score":"0%"},"experience_match":{"score":"0%"},"project_relevance":{"score":"0%"},"education_match":{"score":"0%"}}}
