resume_id,jd_id,score_json
R6,JD44,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R6,JD45,"{""overall_match_percentage"": ""20%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R6,JD46,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R6,JD47,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R6,JD48,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R6,JD49,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R6,JD50,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD1,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD2,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD3,"{""overall_match_percentage"": ""18%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""17%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD4,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD5,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD6,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD7,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD8,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD9,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD10,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD11,"{""overall_match_percentage"": ""23%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD12,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD13,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD14,"{""overall_match_percentage"": ""23%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD15,"{""overall_match_percentage"": ""23%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""3%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD16,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD17,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD18,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD19,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD20,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD21,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD22,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD23,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD24,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD25,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD26,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD27,"{""overall_match_percentage"": ""0%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""0%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD28,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD29,"{""overall_match_percentage"": ""27%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""5%""}}}"
R7,JD30,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD31,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD32,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD33,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD34,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD35,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD36,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD37,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD38,"{""overall_match_percentage"": ""12%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""11%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD39,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD40,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD41,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD42,"{""overall_match_percentage"": ""26%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""5%""}}}"
R7,JD43,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD44,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD45,"{""overall_match_percentage"": ""21%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD46,"{""overall_match_percentage"": ""29%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""7%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD47,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD48,"{""overall_match_percentage"": ""29%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""7%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD49,"{""overall_match_percentage"": ""29%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""7%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R7,JD50,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R8,JD1,"{""overall_match_percentage"": ""22%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""20%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
R8,JD2,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R8,JD3,"{""overall_match_percentage"": ""1%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""1%""}, ""education_match"": {""score"": ""0%""}}}"
R8,JD4,"{""overall_match_percentage"": ""2%"", ""score_breakdown"": {""role_alignment"": {""score"": ""0%""}, ""skills_match"": {""score"": ""0%""}, ""experience_match"": {""score"": ""0%""}, ""project_relevance"": {""score"": ""2%""}, ""education_match"": {""score"": ""0%""}}}"
